Transaction_ID,Amount,VAT_Rate,Country,Item_Category,Applied_VAT
8591,299.41,0.2,France,Clothing,59.88
8592,337.01,0.18,USA,Electronics,60.66
8593,684.7,0.12,UK,Furniture,82.16
8594,355.95,0.18,UK,Electronics,64.07
8595,220.5,0.12,India,Books,26.46
8596,380.59,0.05,France,Food,19.03
8597,279.36,0.12,France,Furniture,33.52
8598,97.43,0.2,USA,Furniture,19.49
8599,831.84,0.12,France,Furniture,99.82
8600,854.58,0.18,Germany,Clothing,153.82
8601,227.55,0.2,Germany,Clothing,45.51
8602,74.12,0.18,Germany,Books,17.68
8603,741.44,0.05,India,Food,37.07
8604,219.41,0.18,Germany,Electronics,39.49
8605,399.5,0.18,Germany,Books,71.91
8606,73.49,0.18,UK,Clothing,13.23
8607,234.01,0.2,India,Books,46.8
8608,794.97,0.05,Germany,Food,39.75
8609,806.35,0.05,USA,Books,40.32
8610,215.01,0.05,Germany,Furniture,10.75
8611,342.55,0.18,India,Electronics,61.66
8612,142.9,0.2,France,Clothing,28.58
8613,83.43,0.2,UK,Clothing,16.69
8614,992.25,0.2,UK,Food,197.35999999999999
8615,659.04,0.18,India,Food,118.63
8616,546.68,0.05,Germany,Food,27.33
8617,767.84,0.18,USA,Clothing,138.21
8618,841.68,0.2,Germany,Furniture,168.34
8619,808.65,0.18,Germany,Electronics,145.56
8620,26.37,0.12,USA,Food,3.16
8621,194.94,0.05,UK,Clothing,9.75
8622,658.36,0.05,Germany,Furniture,32.92
8623,382.0,0.2,France,Food,76.4
8624,982.66,0.18,France,Food,174.64
8625,668.75,0.2,India,Electronics,133.75
8626,956.98,0.18,India,Electronics,172.26
8627,209.43,0.12,USA,Books,25.13
8628,865.32,0.05,USA,Food,43.27
8629,328.14,0.05,India,Books,16.41
8630,989.67,0.18,Germany,Clothing,178.14
8631,166.11,0.05,UK,Electronics,8.31
8632,521.18,0.18,France,Furniture,93.81
8633,794.92,0.2,USA,Food,158.98
8634,438.32,0.12,India,Food,52.6
8635,473.4,0.18,France,Books,85.21
8636,986.49,0.12,USA,Electronics,118.38
8637,431.06,0.2,USA,Books,86.21
8638,608.03,0.2,Germany,Food,121.61
8639,63.99,0.2,USA,Electronics,12.8
8640,843.79,0.18,UK,Food,151.88
8641,651.69,0.12,USA,Electronics,78.2
8642,409.98,0.12,UK,Food,49.2
8643,26.01,0.05,Germany,Furniture,1.3
8644,595.75,0.18,UK,Books,107.24
8645,22.53,0.05,France,Electronics,1.13
8646,11.19,0.05,USA,Books,0.56
8647,619.94,0.18,India,Electronics,111.59
8648,197.13,0.05,India,Electronics,9.86
8649,199.97,0.05,UK,Electronics,10.0
8650,656.74,0.05,Germany,Food,32.84
8651,63.16,0.2,UK,Clothing,12.63
8652,320.27,0.18,UK,Food,57.65
8653,157.94,0.2,UK,Clothing,31.59
8654,584.37,0.05,France,Food,29.22
8655,665.15,0.05,France,Clothing,33.26
8656,723.92,0.2,UK,Electronics,144.78
8657,262.68,0.05,Germany,Electronics,13.13
8658,98.36,0.18,USA,Clothing,17.7
8659,87.9,0.12,India,Clothing,10.55
8660,431.89,0.2,France,Books,86.46
8661,946.39,0.12,USA,Electronics,113.57
8662,225.55,0.12,France,Food,27.07
8663,264.17,0.12,France,Books,31.7
8664,109.88,0.2,France,Clothing,21.98
8665,609.51,0.05,UK,Food,30.48
8666,683.07,0.18,UK,Furniture,122.95
8667,646.5,0.05,France,Furniture,32.33
8668,862.52,0.18,France,Furniture,158.45
8669,491.56,0.05,India,Food,24.58
8670,143.11,0.12,USA,Clothing,17.17
8671,296.51,0.12,USA,Food,31.049999999999997
8672,665.81,0.18,Germany,Books,119.85
8673,616.99,0.2,Germany,Books,123.4
8674,535.69,0.05,Germany,Furniture,26.78
8675,686.13,0.12,UK,Clothing,80.13000000000001
8676,641.02,0.18,UK,Books,115.38
8677,882.51,0.05,India,Electronics,44.13
8678,590.16,0.18,UK,Electronics,106.23
8679,780.82,0.2,Germany,Furniture,156.16
8680,256.22,0.2,France,Furniture,51.24
8681,681.4,0.05,Germany,Furniture,34.07
8682,903.17,0.2,India,Books,180.63
8683,391.88,0.05,France,Clothing,19.59
8684,781.31,0.05,UK,Furniture,39.07
8685,727.54,0.2,France,Food,145.51
8686,68.93,0.18,India,Furniture,12.41
8687,585.69,0.18,UK,Books,105.42
8688,138.89,0.05,USA,Clothing,6.94
8689,967.65,0.12,Germany,Furniture,116.12
8690,813.29,0.05,Germany,Electronics,44.01
8691,118.63,0.18,India,Furniture,21.35
8692,130.53,0.05,India,Furniture,6.53
8693,598.53,0.18,Germany,Clothing,107.74
8694,351.44,0.2,France,Food,70.29
8695,44.56,0.05,USA,Furniture,2.23
8696,546.23,0.05,USA,Furniture,27.31
8697,393.97,0.2,India,Books,78.79
8698,110.07,0.2,India,Clothing,22.01
8699,803.9,0.12,France,Books,96.47
8700,915.93,0.2,India,Furniture,183.19
8701,759.03,0.12,USA,Furniture,91.08
8702,824.2,0.2,Germany,Electronics,164.84
8703,224.33,0.18,USA,Books,35.800000000000004
8704,270.94,0.05,France,Clothing,13.55
8705,216.44,0.2,Germany,Furniture,43.29
8706,767.41,0.18,Germany,Electronics,138.13
8707,948.44,0.2,USA,Electronics,189.69
8708,719.67,0.05,Germany,Food,35.98
8709,882.65,0.2,Germany,Clothing,176.53
8710,642.31,0.2,India,Electronics,128.46
8711,393.78,0.05,Germany,Clothing,18.71
8712,431.5,0.2,France,Furniture,86.3
8713,84.57,0.05,Germany,Food,4.23
8714,41.14,0.12,India,Clothing,4.94
8715,698.52,0.2,UK,Food,139.7
8716,444.04,0.18,UK,Clothing,79.93
8717,556.69,0.2,France,Clothing,111.34
8718,562.08,0.05,France,Books,28.1
8719,284.6,0.05,Germany,Food,14.23
8720,481.13,0.18,Germany,Clothing,86.6
8721,476.05,0.18,UK,Books,85.69
8722,394.54,0.05,UK,Books,19.73
8723,822.47,0.12,USA,Food,98.7
8724,456.65,0.12,UK,Furniture,54.8
8725,607.61,0.05,UK,Food,30.38
8726,896.56,0.12,France,Clothing,107.59
8727,867.57,0.18,USA,Furniture,156.16
8728,891.52,0.12,USA,Food,106.98
8729,277.3,0.18,Germany,Food,49.91
8730,44.63,0.2,Germany,Food,8.93
8731,268.46,0.18,USA,Food,48.32
8732,285.92,0.2,USA,Furniture,57.18
8733,910.27,0.18,Germany,Clothing,163.85
8734,652.75,0.18,France,Books,117.49
8735,90.89,0.12,France,Food,10.91
8736,144.02,0.18,France,Books,25.92
8737,164.12,0.05,France,Books,8.21
8738,634.12,0.2,Germany,Books,126.82
8739,738.06,0.2,India,Food,149.12
8740,861.05,0.18,UK,Food,154.99
8741,941.23,0.05,UK,Food,47.06
8742,209.69,0.18,UK,Food,37.74
8743,316.67,0.18,UK,Electronics,57.0
8744,247.92,0.12,Germany,Clothing,29.75
8745,365.17,0.18,India,Electronics,70.03
8746,915.52,0.18,Germany,Furniture,164.79
8747,579.36,0.12,India,Electronics,69.52
8748,740.81,0.12,Germany,Electronics,88.9
8749,495.22,0.05,USA,Electronics,24.76
8750,38.57,0.12,India,Clothing,4.63
8751,73.55,0.2,UK,Books,14.71
8752,542.54,0.2,India,Furniture,108.51
8753,721.6,0.05,France,Furniture,36.08
8754,223.18,0.18,India,Clothing,40.17
8755,724.69,0.05,France,Electronics,36.23
8756,812.56,0.12,France,Books,101.06
8757,417.78,0.18,USA,Food,75.2
8758,748.96,0.05,India,Clothing,37.45
8759,409.99,0.05,USA,Books,20.5
8760,681.57,0.2,UK,Clothing,136.31
8761,766.36,0.05,India,Clothing,38.32
8762,992.01,0.18,Germany,Food,178.56
8763,351.94,0.05,Germany,Books,17.6
8764,416.93,0.05,Germany,Electronics,20.85
8765,173.96,0.12,France,Books,20.88
8766,212.03,0.05,Germany,Books,10.6
8767,696.46,0.18,UK,Electronics,125.36
8768,917.88,0.2,India,Food,183.58
8769,400.66,0.2,India,Books,80.13
8770,188.05,0.2,France,Electronics,37.61
8771,292.25,0.2,France,Clothing,58.45
8772,460.5,0.12,France,Clothing,55.26
8773,297.74,0.18,UK,Electronics,53.59
8774,241.24,0.12,India,Clothing,28.95
8775,738.62,0.2,USA,Books,147.72
8776,17.77,0.12,France,Electronics,2.13
8777,543.84,0.05,Germany,Books,27.19
8778,795.83,0.18,USA,Furniture,143.25
8779,273.57,0.05,USA,Food,13.68
8780,607.26,0.12,France,Food,72.87
8781,672.21,0.05,Germany,Food,34.23
8782,658.47,0.12,France,Electronics,79.02
8783,451.39,0.12,France,Furniture,54.17
8784,353.11,0.18,Germany,Food,63.56
8785,837.56,0.18,USA,Books,150.76
8786,760.86,0.18,USA,Food,132.98
8787,328.04,0.2,Germany,Furniture,65.61
8788,111.99,0.18,USA,Books,20.16
8789,81.09,0.05,UK,Books,4.05
8790,103.33,0.18,France,Electronics,18.6
8791,587.04,0.18,UK,Electronics,105.67
8792,61.15,0.18,UK,Clothing,11.01
8793,343.56,0.12,UK,Furniture,41.23
8794,755.67,0.12,India,Books,90.68
8795,301.4,0.18,India,Furniture,54.25
8796,765.67,0.12,UK,Food,91.88
8797,748.01,0.12,France,Food,89.76
8798,253.37,0.2,UK,Clothing,50.67
8799,731.53,0.05,UK,Books,36.58
8800,750.3,0.12,India,Books,90.04
8801,403.48,0.05,UK,Clothing,18.840000000000003
8802,218.32,0.12,France,Food,26.2
8803,526.06,0.18,France,Books,99.52
8804,922.18,0.12,UK,Furniture,110.66
8805,643.22,0.12,France,Books,77.19
8806,181.19,0.05,UK,Food,9.06
8807,685.93,0.18,India,Books,123.47
8808,432.93,0.2,UK,Books,86.59
8809,595.61,0.05,USA,Electronics,29.78
8810,736.72,0.18,India,Books,132.61
8811,519.8,0.18,France,Clothing,93.56
8812,815.84,0.05,France,Clothing,42.019999999999996
8813,724.93,0.12,India,Furniture,86.99
8814,618.92,0.18,USA,Books,111.41
8815,159.28,0.2,India,Furniture,31.86
8816,837.59,0.12,Germany,Food,100.51
8817,936.55,0.05,USA,Food,46.83
8818,145.6,0.05,India,Electronics,7.28
8819,493.36,0.05,Germany,Electronics,24.67
8820,266.3,0.05,UK,Books,13.32
8821,756.98,0.2,USA,Books,151.4
8822,724.41,0.2,UK,Furniture,144.88
8823,149.48,0.18,Germany,Furniture,26.91
8824,878.26,0.2,France,Books,175.65
8825,189.16,0.05,France,Books,9.46
8826,799.29,0.2,France,Electronics,159.86
8827,462.41,0.12,UK,Electronics,55.49
8828,334.99,0.12,USA,Electronics,40.2
8829,166.66,0.18,UK,Books,30.0
8830,175.94,0.05,UK,Furniture,8.8
8831,665.27,0.2,France,Clothing,133.05
8832,554.93,0.18,UK,Clothing,99.89
8833,130.86,0.18,Germany,Furniture,23.55
8834,121.57,0.2,India,Furniture,21.369999999999997
8835,81.59,0.18,India,Furniture,14.69
8836,746.33,0.05,India,Electronics,37.32
8837,714.76,0.2,France,Food,142.95
8838,67.85,0.12,France,Books,8.14
8839,564.67,0.12,India,Electronics,67.76
8840,93.83,0.2,USA,Clothing,18.77
8841,904.71,0.18,India,Books,162.85
8842,908.05,0.18,UK,Furniture,163.45
8843,701.25,0.12,India,Clothing,84.15
8844,926.93,0.12,India,Furniture,111.23
8845,813.34,0.05,USA,Furniture,40.67
8846,830.25,0.18,France,Furniture,149.44
8847,574.01,0.05,France,Books,28.7
8848,313.0,0.12,UK,Clothing,37.56
8849,225.62,0.12,India,Clothing,27.07
8850,333.93,0.12,Germany,Furniture,40.07
8851,632.21,0.12,UK,Electronics,75.87
8852,180.93,0.05,France,Food,9.05
8853,266.05,0.12,USA,Electronics,31.93
8854,473.38,0.2,France,Books,94.68
8855,240.72,0.18,France,Food,39.42
8856,592.76,0.12,USA,Electronics,70.75
8857,923.94,0.18,India,Clothing,166.31
8858,750.61,0.12,India,Electronics,90.07
8859,669.76,0.05,France,Furniture,33.49
8860,586.89,0.18,UK,Books,105.64
8861,493.07,0.05,Germany,Electronics,24.65
8862,194.7,0.12,UK,Electronics,23.36
8863,895.76,0.2,UK,Food,179.15
8864,256.05,0.2,France,Furniture,51.21
8865,100.4,0.2,France,Food,20.08
8866,752.52,0.2,Germany,Books,150.5
8867,183.86,0.2,Germany,Books,36.77
8868,378.18,0.05,Germany,Furniture,18.91
8869,38.0,0.2,France,Food,8.4
8870,145.7,0.12,France,Furniture,17.6
8871,181.47,0.05,UK,Food,9.07
8872,63.87,0.05,France,Clothing,3.19
8873,660.09,0.2,India,Furniture,132.02
8874,838.64,0.18,India,Books,150.96
8875,379.58,0.12,Germany,Food,45.55
8876,875.83,0.05,France,Clothing,43.79
8877,221.21,0.12,India,Books,26.55
8878,332.14,0.18,UK,Food,59.79
8879,159.23,0.05,USA,Clothing,7.96
8880,624.35,0.12,UK,Books,74.92
8881,425.67,0.2,USA,Books,81.56
8882,617.15,0.05,UK,Clothing,30.86
8883,764.06,0.05,India,Books,39.25
8884,550.25,0.05,France,Food,27.51
8885,631.35,0.05,USA,Food,31.57
8886,935.9,0.2,France,Books,187.18
8887,306.07,0.18,France,Electronics,55.09
8888,365.57,0.18,India,Clothing,65.8
8889,720.53,0.12,Germany,Electronics,86.46
8890,615.19,0.2,Germany,Food,123.04
8891,186.75,0.2,USA,Books,37.35
8892,382.39,0.12,India,Furniture,45.89
8893,473.16,0.2,France,Furniture,94.63
8894,425.2,0.2,UK,Electronics,85.04
8895,186.49,0.05,UK,Electronics,9.32
8896,925.19,0.05,USA,Electronics,41.78
8897,764.7,0.05,USA,Food,38.24
8898,486.54,0.2,USA,Food,97.31
8899,683.26,0.2,India,Books,136.65
8900,898.31,0.18,UK,Food,161.7
8901,144.81,0.05,India,Books,3.6900000000000004
8902,257.87,0.12,India,Books,30.94
8903,547.27,0.2,France,Electronics,109.45
8904,801.02,0.05,India,Furniture,40.05
8905,45.89,0.18,India,Electronics,8.26
8906,984.18,0.05,France,Food,49.21
8907,460.36,0.18,Germany,Clothing,82.86
8908,365.64,0.18,France,Food,66.28999999999999
8909,299.8,0.2,USA,Furniture,59.96
8910,182.61,0.18,Germany,Food,32.87
8911,793.66,0.18,UK,Furniture,142.86
8912,955.86,0.12,India,Clothing,114.7
8913,419.51,0.18,Germany,Clothing,75.51
8914,952.9,0.12,UK,Books,114.35
8915,825.56,0.12,France,Food,99.07
8916,486.24,0.05,France,Books,24.31
8917,677.29,0.05,USA,Electronics,33.86
8918,440.63,0.2,USA,Electronics,85.66
8919,563.14,0.2,Germany,Electronics,112.63
8920,67.47,0.2,India,Electronics,17.32
8921,699.3,0.18,France,Electronics,125.87
8922,62.3,0.05,Germany,Food,3.12
8923,818.91,0.18,Germany,Books,147.4
8924,826.7,0.05,Germany,Books,41.34
8925,244.71,0.18,USA,Furniture,44.05
8926,330.43,0.2,France,Electronics,64.58
8927,486.5,0.05,USA,Clothing,24.33
8928,600.7,0.05,USA,Furniture,30.04
8929,294.48,0.12,Germany,Furniture,35.34
8930,596.56,0.05,UK,Food,29.83
8931,304.81,0.05,UK,Furniture,15.24
8932,64.94,0.18,UK,Clothing,11.69
8933,12.5,0.2,Germany,Books,2.5
8934,110.14,0.12,India,Furniture,13.22
8935,794.33,0.18,France,Food,142.98
8936,961.82,0.05,Germany,Electronics,48.09
8937,432.7,0.18,Germany,Clothing,77.89
8938,517.56,0.2,USA,Electronics,103.51
8939,155.38,0.12,UK,Furniture,18.65
8940,555.52,0.18,Germany,Books,99.99
8941,153.21,0.05,India,Food,7.66
8942,615.1,0.18,France,Clothing,110.72
8943,933.93,0.05,India,Books,46.7
8944,203.74,0.12,Germany,Clothing,21.46
8945,766.92,0.12,Germany,Food,92.03
8946,33.27,0.18,USA,Food,5.99
8947,381.74,0.12,India,Furniture,44.11
8948,119.64,0.2,USA,Clothing,23.93
8949,358.95,0.18,India,Furniture,64.61
8950,181.8,0.05,UK,Clothing,9.09
8951,379.57,0.18,UK,Clothing,68.32
8952,423.35,0.05,India,Electronics,21.17
8953,307.59,0.12,USA,Furniture,34.459999999999994
8954,660.06,0.05,UK,Clothing,33.0
8955,919.66,0.05,Germany,Clothing,45.98
8956,406.59,0.05,France,Food,20.33
8957,200.42,0.05,USA,Electronics,10.02
8958,278.02,0.2,India,Food,55.6
8959,855.46,0.05,France,Furniture,42.77
8960,575.92,0.18,France,Furniture,103.67
8961,460.46,0.2,Germany,Clothing,92.09
8962,158.14,0.05,USA,Books,7.91
8963,455.23,0.05,France,Food,22.76
8964,285.71,0.05,USA,Furniture,14.29
8965,943.73,0.2,Germany,Clothing,188.75
8966,885.23,0.05,India,Clothing,44.26
8967,93.06,0.05,France,Food,4.65
8968,521.49,0.05,France,Clothing,26.07
8969,232.81,0.12,France,Electronics,27.94
8970,416.67,0.18,USA,Books,75.0
8971,878.08,0.05,France,Food,43.9
8972,532.24,0.18,USA,Food,95.8
8973,340.87,0.12,UK,Food,40.9
8974,215.81,0.12,UK,Clothing,25.9
8975,802.32,0.05,USA,Clothing,40.12
8976,628.27,0.18,UK,Food,113.09
8977,473.38,0.2,Germany,Food,94.68
8978,225.31,0.05,Germany,Electronics,11.27
8979,340.9,0.2,UK,Furniture,68.18
8980,960.24,0.12,India,Electronics,115.23
8981,524.89,0.12,USA,Food,62.99
8982,406.69,0.18,UK,Clothing,73.2
8983,526.21,0.2,USA,Clothing,105.24
8984,781.2,0.2,UK,Food,156.24
8985,346.71,0.05,Germany,Furniture,21.78
8986,186.92,0.18,India,Books,33.65
8987,589.09,0.18,USA,Books,106.04
8988,668.55,0.2,India,Electronics,133.71
8989,715.59,0.12,Germany,Furniture,85.87
8990,883.17,0.18,France,Books,158.97
8991,377.46,0.12,France,Furniture,45.3
8992,84.6,0.05,USA,Clothing,4.23
8993,958.77,0.18,Germany,Clothing,172.58
8994,440.66,0.18,USA,Furniture,79.32
8995,627.02,0.05,USA,Food,31.35
8996,669.64,0.18,USA,Books,125.19000000000001
8997,551.05,0.2,India,Books,110.21
8998,213.2,0.2,UK,Clothing,42.64
8999,757.59,0.05,Germany,Electronics,37.88
9000,805.71,0.12,India,Books,96.69
9001,557.45,0.12,UK,Clothing,66.89
9002,493.68,0.18,USA,Clothing,88.86
9003,122.8,0.12,France,Furniture,14.74
9004,93.11,0.12,India,Furniture,11.17
9005,346.17,0.05,Germany,Furniture,17.31
9006,317.74,0.12,Germany,Electronics,38.13
9007,954.12,0.12,UK,Books,114.49
9008,785.79,0.12,India,Electronics,94.29
9009,663.33,0.2,USA,Electronics,132.67
9010,522.47,0.2,UK,Furniture,104.49
9011,175.69,0.05,Germany,Clothing,8.78
9012,978.67,0.18,India,Food,176.16
9013,381.29,0.05,France,Clothing,19.06
9014,115.86,0.18,USA,Clothing,20.85
9015,498.86,0.18,Germany,Clothing,89.79
9016,875.26,0.12,India,Clothing,105.03
9017,888.42,0.12,France,Electronics,106.61
9018,20.86,0.05,Germany,Furniture,1.04
9019,887.43,0.05,France,Furniture,44.37
9020,278.77,0.05,Germany,Clothing,13.94
9021,48.58,0.2,UK,Food,9.72
9022,849.31,0.2,UK,Books,169.86
9023,865.23,0.2,UK,Clothing,173.05
9024,600.27,0.2,India,Clothing,120.05
9025,578.69,0.2,UK,Food,115.74
9026,814.99,0.12,India,Electronics,97.8
9027,788.45,0.18,USA,Clothing,141.92
9028,891.2,0.2,UK,Food,178.24
9029,557.22,0.05,India,Electronics,27.86
9030,967.97,0.18,Germany,Electronics,174.23
9031,996.19,0.2,India,Clothing,199.24
9032,125.38,0.2,India,Electronics,25.08
9033,851.05,0.12,Germany,Clothing,102.13
9034,504.82,0.12,India,Clothing,60.58
9035,393.69,0.12,Germany,Furniture,47.24
9036,616.94,0.2,France,Books,120.04
9037,65.41,0.12,UK,Books,7.85
9038,511.4,0.2,USA,Furniture,106.18
9039,872.18,0.18,India,Clothing,156.99
9040,221.33,0.18,Germany,Food,39.84
9041,432.13,0.2,UK,Electronics,86.43
9042,940.09,0.05,India,Furniture,47.0
9043,434.28,0.2,UK,Furniture,86.86
9044,364.78,0.18,France,Furniture,65.66
9045,446.13,0.18,India,Furniture,80.3
9046,524.26,0.2,Germany,Books,104.85
9047,635.67,0.2,France,Clothing,127.13
9048,802.69,0.2,India,Furniture,160.54
9049,457.58,0.18,UK,Furniture,82.36
9050,819.31,0.05,France,Furniture,43.22
9051,538.38,0.2,Germany,Food,107.68
9052,345.1,0.18,India,Food,62.12
9053,661.37,0.2,UK,Electronics,132.27
9054,720.55,0.18,UK,Clothing,129.7
9055,562.47,0.2,France,Furniture,112.49
9056,66.05,0.18,India,Electronics,11.89
9057,178.18,0.2,UK,Electronics,32.56
9058,292.44,0.12,France,Clothing,35.09
9059,289.8,0.2,USA,Food,57.96
9060,676.69,0.18,UK,Clothing,121.8
9061,28.17,0.2,France,Electronics,6.76
9062,758.12,0.05,USA,Clothing,37.91
9063,272.69,0.2,France,Food,54.54
9064,316.92,0.2,UK,Electronics,63.38
9065,532.63,0.2,USA,Clothing,105.27
9066,223.77,0.05,France,Furniture,11.19
9067,885.63,0.05,India,Furniture,44.28
9068,94.52,0.05,USA,Clothing,0.3000000000000007
9069,449.94,0.12,France,Clothing,53.99
9070,850.93,0.05,India,Food,42.55
9071,619.69,0.12,USA,Electronics,74.36
9072,299.41,0.2,France,Clothing,64.37
9073,426.55,0.12,UK,Electronics,51.19
9074,709.63,0.2,USA,Furniture,141.93
9075,973.53,0.12,USA,Electronics,116.82
9076,894.21,0.05,India,Books,46.97
9077,349.01,0.05,France,Food,17.45
9078,998.22,0.12,UK,Food,119.79
9079,13.47,0.12,India,Electronics,1.62
9080,37.35,0.05,USA,Food,1.87
9081,825.6,0.2,India,Electronics,165.12
9082,207.47,0.2,India,Electronics,41.49
9083,70.16,0.2,India,Furniture,14.03
9084,244.78,0.2,USA,Electronics,48.96
9085,431.84,0.18,Germany,Food,77.73
9086,733.26,0.2,India,Books,146.65
9087,628.09,0.18,Germany,Clothing,113.06
9088,245.25,0.18,UK,Food,44.14
9089,508.24,0.05,UK,Books,25.41
9090,926.95,0.05,UK,Food,46.35
9091,816.86,0.12,France,Books,98.02
9092,329.96,0.2,USA,Food,65.99
9093,982.44,0.2,Germany,Clothing,196.49
9094,711.53,0.05,France,Furniture,35.58
9095,71.82,0.05,Germany,Furniture,4.26
9096,44.81,0.05,USA,Clothing,2.24
9097,176.72,0.12,India,Food,21.21
9098,730.58,0.2,France,Books,146.12
9099,191.9,0.12,USA,Electronics,23.03
9100,516.37,0.18,France,Food,92.95
9101,102.33,0.18,UK,Clothing,18.42
9102,921.68,0.2,France,Furniture,184.34
9103,350.52,0.05,India,Furniture,17.53
9104,909.05,0.05,India,Food,45.45
9105,945.43,0.12,Germany,Books,113.45
9106,16.07,0.18,France,Clothing,2.13
9107,469.49,0.18,UK,Clothing,84.51
9108,34.41,0.2,India,Books,6.88
9109,909.61,0.18,Germany,Books,163.73
9110,523.22,0.05,UK,Food,26.16
9111,84.19,0.05,UK,Food,6.48
9112,119.17,0.05,UK,Furniture,5.96
9113,389.67,0.2,USA,Furniture,74.32000000000001
9114,940.83,0.12,India,Books,109.03
9115,695.98,0.18,USA,Electronics,125.28
9116,868.94,0.2,USA,Electronics,173.79
9117,372.79,0.12,India,Electronics,44.73
9118,52.78,0.2,France,Clothing,10.56
9119,974.57,0.18,Germany,Food,171.42999999999998
9120,27.0,0.05,India,Books,1.35
9121,948.18,0.12,Germany,Furniture,113.78
9122,374.99,0.12,France,Electronics,45.0
9123,19.99,0.2,India,Furniture,4.0
9124,692.27,0.2,UK,Food,138.45
9125,980.73,0.05,India,Books,49.04
9126,965.97,0.2,France,Electronics,193.19
9127,169.33,0.18,USA,Electronics,30.48
9128,189.44,0.18,India,Books,34.1
9129,569.88,0.18,UK,Furniture,102.58
9130,640.93,0.18,India,Food,115.37
9131,742.02,0.05,USA,Food,34.75
9132,189.24,0.05,India,Food,9.46
9133,959.42,0.05,UK,Furniture,47.97
9134,642.35,0.2,France,Furniture,128.47
9135,848.58,0.05,UK,Electronics,42.43
9136,544.67,0.12,France,Furniture,65.36
9137,420.13,0.12,UK,Clothing,50.42
9138,977.41,0.12,Germany,Books,117.29
9139,586.3,0.2,India,Furniture,117.26
9140,868.2,0.2,India,Food,173.64
9141,953.76,0.05,USA,Furniture,47.69
9142,678.6,0.18,Germany,Electronics,123.77000000000001
9143,553.45,0.12,USA,Books,66.41
9144,13.48,0.2,India,Books,2.7
9145,49.62,0.12,USA,Food,5.95
9146,208.84,0.05,France,Books,10.44
9147,194.15,0.2,Germany,Clothing,38.83
9148,262.21,0.18,UK,Books,47.2
9149,311.89,0.18,France,Food,51.43
9150,366.46,0.2,UK,Books,73.29
9151,426.33,0.18,USA,Furniture,76.74
9152,107.88,0.05,India,Electronics,6.42
9153,51.94,0.18,France,Furniture,9.35
9154,677.21,0.12,Germany,Clothing,81.27
9155,541.96,0.12,UK,Clothing,65.04
9156,449.7,0.12,France,Electronics,53.96
9157,638.1,0.2,India,Electronics,127.62
9158,829.4,0.2,Germany,Electronics,165.88
9159,433.42,0.2,Germany,Electronics,86.68
9160,644.71,0.2,UK,Books,128.94
9161,954.04,0.2,France,Furniture,190.81
9162,841.23,0.05,France,Clothing,42.06
9163,431.74,0.2,Germany,Books,86.35
9164,648.27,0.18,USA,Electronics,116.69
9165,185.3,0.05,Germany,Food,9.26
9166,564.92,0.2,India,Food,112.98
9167,981.52,0.18,France,Furniture,176.67
9168,523.13,0.05,UK,Clothing,26.16
9169,928.36,0.12,France,Clothing,111.4
9170,413.26,0.05,Germany,Furniture,20.66
9171,998.86,0.2,India,Electronics,199.77
9172,583.43,0.05,USA,Electronics,29.17
9173,51.85,0.05,France,Clothing,2.59
9174,590.89,0.12,Germany,Clothing,68.28999999999999
9175,281.83,0.05,Germany,Clothing,14.09
9176,42.16,0.05,Germany,Electronics,2.11
